region,position_mm,aoa_deg,frequency_hz,phi_uu
Trailing edge,55,0,14037.5006580091,6.20602664976713e-08
Trailing edge,55,0,14040.6256581556,8.67872255960719e-08
Trailing edge,55,0,14043.7506583021,8.46762941344161e-08
Trailing edge,55,0,14046.8756584486,6.9754967879473e-08
Trailing edge,55,0,14050.0006585951,7.15772262443833e-08
Trailing edge,55,0,14053.1256587416,7.19679596389535e-08
Trailing edge,55,0,14056.250658888,6.75630119262239e-08
Trailing edge,55,0,14059.3756590345,6.25186469944267e-08
Trailing edge,55,0,14062.500659181,7.41053905780348e-08
Trailing edge,55,0,14065.6256593275,7.27468659909495e-08
Trailing edge,55,0,14068.750659474,5.84533050789602e-08
Trailing edge,55,0,14071.8756596205,5.43949274347336e-08
Trailing edge,55,0,14075.0006597669,6.02966661966441e-08
Trailing edge,55,0,14078.1256599134,6.61858481100796e-08
Trailing edge,55,0,14081.2506600599,7.20199120858401e-08
Trailing edge,55,0,14084.3756602064,7.50816597838645e-08
Trailing edge,55,0,14087.5006603529,6.57535411174709e-08
Trailing edge,55,0,14090.6256604994,5.27859444585198e-08
Trailing edge,55,0,14093.7506606459,5.28873360237456e-08
Trailing edge,55,0,14096.8756607923,6.0705239966804e-08
Trailing edge,55,0,14100.0006609388,6.55843886283733e-08
Trailing edge,55,0,14103.1256610853,6.98172135972318e-08
Trailing edge,55,0,14106.2506612318,7.09467299234005e-08
Trailing edge,55,0,14109.3756613783,9.09918500811648e-08
Trailing edge,55,0,14112.5006615248,1.15750857536527e-07
Trailing edge,55,0,14115.6256616712,7.98889713004117e-08
Trailing edge,55,0,14118.7506618177,6.629223240163e-08
Trailing edge,55,0,14121.8756619642,6.13663662026699e-08
Trailing edge,55,0,14125.0006621107,6.16893202723796e-08
Trailing edge,55,0,14128.1256622572,6.95517537571331e-08
Trailing edge,55,0,14131.2506624037,7.15558148396975e-08
Trailing edge,55,0,14134.3756625502,5.86573357523366e-08
Trailing edge,55,0,14137.5006626966,4.42410181576638e-08
Trailing edge,55,0,14140.6256628431,5.08034426770184e-08
Trailing edge,55,0,14143.7506629896,7.28788653451495e-08
Trailing edge,55,0,14146.8756631361,6.70644039623689e-08
Trailing edge,55,0,14150.0006632826,7.39496096990191e-08
Trailing edge,55,0,14153.1256634291,7.61165786498992e-08
Trailing edge,55,0,14156.2506635755,6.47824365663573e-08
Trailing edge,55,0,14159.375663722,7.36043768159676e-08
Trailing edge,55,0,14162.5006638685,8.09975294535027e-08
Trailing edge,55,0,14165.625664015,9.14689604698087e-08
Trailing edge,55,0,14168.7506641615,7.81604993844216e-08
Trailing edge,55,0,14171.875664308,6.09839309022526e-08
Trailing edge,55,0,14175.0006644545,9.03960027975634e-08
Trailing edge,55,0,14178.1256646009,6.52957670280165e-08
Trailing edge,55,0,14181.2506647474,7.05542292383332e-08
Trailing edge,55,0,14184.3756648939,8.52201611770336e-08
Trailing edge,55,0,14187.5006650404,6.91387262136941e-08
Trailing edge,55,0,14190.6256651869,6.58206572350495e-08
Trailing edge,55,0,14193.7506653334,6.22419497538331e-08
Trailing edge,55,0,14196.8756654798,5.13875212150233e-08
Trailing edge,55,0,14200.0006656263,5.87076648661934e-08
Trailing edge,55,0,14203.1256657728,6.47389787891327e-08
Trailing edge,55,0,14206.2506659193,5.43274558557006e-08
Trailing edge,55,0,14209.3756660658,5.11578164496403e-08
Trailing edge,55,0,14212.5006662123,7.13900222559513e-08
Trailing edge,55,0,14215.6256663588,6.61986040451046e-08
Trailing edge,55,0,14218.7506665052,5.67760977852882e-08
Trailing edge,55,0,14221.8756666517,6.44601023374665e-08
Trailing edge,55,0,14225.0006667982,5.71432580174918e-08
Trailing edge,55,0,14228.1256669447,5.88080295536194e-08
Trailing edge,55,0,14231.2506670912,6.3680420564712e-08
Trailing edge,55,0,14234.3756672377,5.98948478068854e-08
Trailing edge,55,0,14237.5006673841,6.56294467400556e-08
Trailing edge,55,0,14240.6256675306,5.42033613589612e-08
Trailing edge,55,0,14243.7506676771,5.29248175060357e-08
Trailing edge,55,0,14246.8756678236,6.56989750419036e-08
Trailing edge,55,0,14250.0006679701,6.70133496202014e-08
Trailing edge,55,0,14253.1256681166,6.34080135053986e-08
Trailing edge,55,0,14256.2506682631,5.11135553509924e-08
Trailing edge,55,0,14259.3756684095,6.83290896880313e-08
Trailing edge,55,0,14262.500668556,1.08271887092435e-07
Trailing edge,55,0,14265.6256687025,6.13306619880037e-08
Trailing edge,55,0,14268.750668849,5.28662454498812e-08
Trailing edge,55,0,14271.8756689955,4.41268824493273e-08
Trailing edge,55,0,14275.000669142,5.09357803418043e-08
Trailing edge,55,0,14278.1256692884,5.5644899080977e-08
Trailing edge,55,0,14281.2506694349,5.89156949054357e-08
Trailing edge,55,0,14284.3756695814,4.75431552446969e-08
Trailing edge,55,0,14287.5006697279,6.04198394010169e-08
Trailing edge,55,0,14290.6256698744,6.37978892146783e-08
Trailing edge,55,0,14293.7506700209,6.45504884830128e-08
Trailing edge,55,0,14296.8756701674,6.53777531487539e-08
Trailing edge,55,0,14300.0006703138,6.49881310392882e-08
Trailing edge,55,0,14303.1256704603,5.49336523520793e-08
Trailing edge,55,0,14306.2506706068,4.48571155109673e-08
Trailing edge,55,0,14309.3756707533,5.75434559969756e-08
Trailing edge,55,0,14312.5006708998,6.53594117468214e-08
Trailing edge,55,0,14315.6256710463,7.11293240697613e-08
Trailing edge,55,0,14318.7506711927,7.2147962877386e-08
Trailing edge,55,0,14321.8756713392,6.41283958624681e-08
Trailing edge,55,0,14325.0006714857,5.89226612739263e-08
Trailing edge,55,0,14328.1256716322,5.35521750317363e-08
Trailing edge,55,0,14331.2506717787,6.56237627770611e-08
Trailing edge,55,0,14334.3756719252,6.60202857579024e-08
Trailing edge,55,0,14337.5006720717,4.46847982132801e-08
Trailing edge,55,0,14340.6256722181,4.88225258165141e-08
Trailing edge,55,0,14343.7506723646,6.51393116032054e-08
Trailing edge,55,0,14346.8756725111,7.37217800099128e-08
Trailing edge,55,0,14350.0006726576,5.27184244551891e-08
Trailing edge,55,0,14353.1256728041,4.17553188342781e-08
Trailing edge,55,0,14356.2506729506,4.60275661784937e-08
Trailing edge,55,0,14359.375673097,5.14358596408291e-08
Trailing edge,55,0,14362.5006732435,6.52147708321025e-08
Trailing edge,55,0,14365.62567339,6.79362376059433e-08
Trailing edge,55,0,14368.7506735365,4.71987795663013e-08
Trailing edge,55,0,14371.875673683,5.21563987190943e-08
Trailing edge,55,0,14375.0006738295,4.98377625717042e-08
Trailing edge,55,0,14378.125673976,4.81495516747388e-08
Trailing edge,55,0,14381.2506741224,5.21056596168294e-08
Trailing edge,55,0,14384.3756742689,4.59140907508217e-08
Trailing edge,55,0,14387.5006744154,4.53677132263057e-08
Trailing edge,55,0,14390.6256745619,4.81488838766831e-08
Trailing edge,55,0,14393.7506747084,4.52776205457408e-08
Trailing edge,55,0,14396.8756748549,4.9912342667095e-08
Trailing edge,55,0,14400.0006750013,5.55390004720269e-08
Trailing edge,55,0,14403.1256751478,6.20575960026495e-08
Trailing edge,55,0,14406.2506752943,5.78727963216927e-08
Trailing edge,55,0,14409.3756754408,6.26547833410449e-08
Trailing edge,55,0,14412.5006755873,8.56983463995133e-08
Trailing edge,55,0,14415.6256757338,5.93627674259703e-08
Trailing edge,55,0,14418.7506758803,6.51528055498876e-08
Trailing edge,55,0,14421.8756760267,5.29025433859827e-08
Trailing edge,55,0,14425.0006761732,4.85683206443031e-08
Trailing edge,55,0,14428.1256763197,5.54988117983219e-08
Trailing edge,55,0,14431.2506764662,4.45451160149031e-08
Trailing edge,55,0,14434.3756766127,4.97399284291126e-08
Trailing edge,55,0,14437.5006767592,4.83581099109346e-08
Trailing edge,55,0,14440.6256769056,4.43926351532448e-08
Trailing edge,55,0,14443.7506770521,6.76660865526181e-08
Trailing edge,55,0,14446.8756771986,6.56674164993014e-08
Trailing edge,55,0,14450.0006773451,6.92529789321068e-08
Trailing edge,55,0,14453.1256774916,5.61222108719602e-08
Trailing edge,55,0,14456.2506776381,4.55440232738965e-08
Trailing edge,55,0,14459.3756777846,5.92697301277311e-08
Trailing edge,55,0,14462.500677931,5.81831458278887e-08
Trailing edge,55,0,14465.6256780775,6.57552070679173e-08
Trailing edge,55,0,14468.750678224,7.14799308601833e-08
Trailing edge,55,0,14471.8756783705,5.64947827527105e-08
Trailing edge,55,0,14475.000678517,6.24422220574566e-08
Trailing edge,55,0,14478.1256786635,5.20990567756932e-08
Trailing edge,55,0,14481.2506788099,5.57564819322295e-08
Trailing edge,55,0,14484.3756789564,6.03995222918221e-08
Trailing edge,55,0,14487.5006791029,3.94146325053211e-08
Trailing edge,55,0,14490.6256792494,4.46531958278328e-08
Trailing edge,55,0,14493.7506793959,5.14331754386852e-08
Trailing edge,55,0,14496.8756795424,5.4623621686758e-08
Trailing edge,55,0,14500.0006796889,5.80259173793364e-08
Trailing edge,55,0,14503.1256798353,6.58791412210596e-08
Trailing edge,55,0,14506.2506799818,5.15258447376642e-08
Trailing edge,55,0,14509.3756801283,4.51445390610661e-08
Trailing edge,55,0,14512.5006802748,5.17049138616569e-08
Trailing edge,55,0,14515.6256804213,5.16175002293644e-08
Trailing edge,55,0,14518.7506805678,4.8623940212089e-08
Trailing edge,55,0,14521.8756807142,4.85716775194296e-08
Trailing edge,55,0,14525.0006808607,6.30476237599312e-08
Trailing edge,55,0,14528.1256810072,7.02165410558221e-08
Trailing edge,55,0,14531.2506811537,6.91003511772459e-08
Trailing edge,55,0,14534.3756813002,4.82422340583091e-08
Trailing edge,55,0,14537.5006814467,5.9343547717141e-08
Trailing edge,55,0,14540.6256815932,6.67126227929776e-08
Trailing edge,55,0,14543.7506817396,5.25407400843395e-08
Trailing edge,55,0,14546.8756818861,5.60497163577979e-08
Trailing edge,55,0,14550.0006820326,4.84435848923869e-08
Trailing edge,55,0,14553.1256821791,3.94223952554957e-08
Trailing edge,55,0,14556.2506823256,4.0786725838644e-08
Trailing edge,55,0,14559.3756824721,5.58730715378549e-08
Trailing edge,55,0,14562.5006826186,8.15386365918826e-08
Trailing edge,55,0,14565.625682765,6.1784870338283e-08
Trailing edge,55,0,14568.7506829115,4.75486558319416e-08
Trailing edge,55,0,14571.875683058,4.5504070701213e-08
Trailing edge,55,0,14575.0006832045,5.25273395170917e-08
Trailing edge,55,0,14578.125683351,6.18961609070798e-08
Trailing edge,55,0,14581.2506834975,5.07840186751822e-08
Trailing edge,55,0,14584.3756836439,4.08638066734112e-08
Trailing edge,55,0,14587.5006837904,4.04559630002064e-08
Trailing edge,55,0,14590.6256839369,5.3118393669836e-08
Trailing edge,55,0,14593.7506840834,6.51409489449759e-08
Trailing edge,55,0,14596.8756842299,4.71448783292146e-08
Trailing edge,55,0,14600.0006843764,4.34913747875911e-08
Trailing edge,55,0,14603.1256845229,4.66761465033939e-08
Trailing edge,55,0,14606.2506846693,4.37481980506908e-08
Trailing edge,55,0,14609.3756848158,4.4499763059814e-08
Trailing edge,55,0,14612.5006849623,4.97323716854495e-08
Trailing edge,55,0,14615.6256851088,5.92196432629576e-08
Trailing edge,55,0,14618.7506852553,5.12285559844849e-08
Trailing edge,55,0,14621.8756854018,4.65377512361999e-08
Trailing edge,55,0,14625.0006855482,5.47474776940587e-08
Trailing edge,55,0,14628.1256856947,4.69269825704085e-08
Trailing edge,55,0,14631.2506858412,6.43480673715255e-08
Trailing edge,55,0,14634.3756859877,6.60566230168508e-08
Trailing edge,55,0,14637.5006861342,5.43703794258322e-08
Trailing edge,55,0,14640.6256862807,6.2218999161337e-08
Trailing edge,55,0,14643.7506864272,6.02882991204211e-08
Trailing edge,55,0,14646.8756865736,4.49173394094805e-08
Trailing edge,55,0,14650.0006867201,3.82640421359224e-08
Trailing edge,55,0,14653.1256868666,5.03517379926288e-08
Trailing edge,55,0,14656.2506870131,5.54835856348764e-08
Trailing edge,55,0,14659.3756871596,5.28483374418185e-08
Trailing edge,55,0,14662.5006873061,5.673188374457e-08
Trailing edge,55,0,14665.6256874525,5.89894457079402e-08
Trailing edge,55,0,14668.750687599,4.59729737323472e-08
Trailing edge,55,0,14671.8756877455,4.90192369155088e-08
Trailing edge,55,0,14675.000687892,5.28602376174694e-08
Trailing edge,55,0,14678.1256880385,5.22052099529497e-08
Trailing edge,55,0,14681.250688185,4.67883285132966e-08
Trailing edge,55,0,14684.3756883315,3.77465816096836e-08
Trailing edge,55,0,14687.5006884779,3.56293305501232e-08
Trailing edge,55,0,14690.6256886244,3.92442676913049e-08
Trailing edge,55,0,14693.7506887709,4.26961856655732e-08
Trailing edge,55,0,14696.8756889174,4.76883855053743e-08
Trailing edge,55,0,14700.0006890639,4.9737512932854e-08
Trailing edge,55,0,14703.1256892104,4.76981053723591e-08
Trailing edge,55,0,14706.2506893568,4.77930857591886e-08
Trailing edge,55,0,14709.3756895033,6.22254499908719e-08
Trailing edge,55,0,14712.5006896498,7.19379182400164e-08
Trailing edge,55,0,14715.6256897963,6.85364643426538e-08
Trailing edge,55,0,14718.7506899428,6.01183696555298e-08
Trailing edge,55,0,14721.8756900893,4.09776815827531e-08
Trailing edge,55,0,14725.0006902358,4.02349788283258e-08
Trailing edge,55,0,14728.1256903822,5.61161363276657e-08
Trailing edge,55,0,14731.2506905287,5.6821154744468e-08
Trailing edge,55,0,14734.3756906752,4.14372126882461e-08
Trailing edge,55,0,14737.5006908217,3.50919324553067e-08
Trailing edge,55,0,14740.6256909682,4.85304490279717e-08
Trailing edge,55,0,14743.7506911147,5.37421286194715e-08
Trailing edge,55,0,14746.8756912611,4.46966999010583e-08
Trailing edge,55,0,14750.0006914076,4.63791171563623e-08
Trailing edge,55,0,14753.1256915541,4.47075648193582e-08
Trailing edge,55,0,14756.2506917006,3.29099688523518e-08
Trailing edge,55,0,14759.3756918471,3.63241455181901e-08
Trailing edge,55,0,14762.5006919936,4.79455475377757e-08
Trailing edge,55,0,14765.6256921401,6.08996634724695e-08
Trailing edge,55,0,14768.7506922865,4.62021162334756e-08
Trailing edge,55,0,14771.875692433,3.94068330126078e-08
Trailing edge,55,0,14775.0006925795,5.34459237921109e-08
Trailing edge,55,0,14778.125692726,4.82216146080962e-08
Trailing edge,55,0,14781.2506928725,5.38691494716357e-08
Trailing edge,55,0,14784.375693019,5.44414050136833e-08
Trailing edge,55,0,14787.5006931654,4.46511528060945e-08
Trailing edge,55,0,14790.6256933119,5.72042865085088e-08
Trailing edge,55,0,14793.7506934584,4.59016565306473e-08
Trailing edge,55,0,14796.8756936049,3.41569890781701e-08
Trailing edge,55,0,14800.0006937514,3.42387416580772e-08
Trailing edge,55,0,14803.1256938979,4.89612692276108e-08
Trailing edge,55,0,14806.2506940444,3.96599567303248e-08
Trailing edge,55,0,14809.3756941908,3.57511413090476e-08
Trailing edge,55,0,14812.5006943373,4.39513765830496e-08
Trailing edge,55,0,14815.6256944838,4.82659595267565e-08
Trailing edge,55,0,14818.7506946303,4.68669683423993e-08
Trailing edge,55,0,14821.8756947768,4.1221382018958e-08
Trailing edge,55,0,14825.0006949233,4.69841172660986e-08
Trailing edge,55,0,14828.1256950697,5.03613500592885e-08
Trailing edge,55,0,14831.2506952162,4.71285198964987e-08
Trailing edge,55,0,14834.3756953627,3.88760226316845e-08
Trailing edge,55,0,14837.5006955092,4.2477806738844e-08
Trailing edge,55,0,14840.6256956557,5.01485049344575e-08
Trailing edge,55,0,14843.7506958022,3.41265638631449e-08
Trailing edge,55,0,14846.8756959487,3.54882199160079e-08
Trailing edge,55,0,14850.0006960951,3.81854708124429e-08
Trailing edge,55,0,14853.1256962416,4.10994831615228e-08
Trailing edge,55,0,14856.2506963881,3.56435636525082e-08
Trailing edge,55,0,14859.3756965346,4.91712083584092e-08
Trailing edge,55,0,14862.5006966811,7.29339340521263e-08
Trailing edge,55,0,14865.6256968276,4.88948306136407e-08
Trailing edge,55,0,14868.750696974,4.30174742799704e-08
Trailing edge,55,0,14871.8756971205,3.64124631524833e-08
Trailing edge,55,0,14875.000697267,3.53771386172986e-08
Trailing edge,55,0,14878.1256974135,4.89301216812072e-08
Trailing edge,55,0,14881.25069756,3.56655282932104e-08
Trailing edge,55,0,14884.3756977065,4.41500171026092e-08
Trailing edge,55,0,14887.500697853,4.69881512268014e-08
Trailing edge,55,0,14890.6256979994,4.04981886710407e-08
Trailing edge,55,0,14893.7506981459,4.92365607341553e-08
Trailing edge,55,0,14896.8756982924,3.76134165287894e-08
Trailing edge,55,0,14900.0006984389,3.71299407172125e-08
Trailing edge,55,0,14903.1256985854,3.77177462141587e-08
Trailing edge,55,0,14906.2506987319,3.37636048686461e-08
Trailing edge,55,0,14909.3756988783,3.98932244386043e-08
Trailing edge,55,0,14912.5006990248,4.73281470928755e-08
Trailing edge,55,0,14915.6256991713,7.0808220067902e-08
Trailing edge,55,0,14918.7506993178,6.5096405064354e-08
Trailing edge,55,0,14921.8756994643,4.31463925505066e-08
Trailing edge,55,0,14925.0006996108,4.50420996701361e-08
Trailing edge,55,0,14928.1256997573,4.44529011638303e-08
Trailing edge,55,0,14931.2506999037,4.99701072711776e-08
Trailing edge,55,0,14934.3757000502,5.18804032192956e-08
Trailing edge,55,0,14937.5007001967,3.98020978965476e-08
Trailing edge,55,0,14940.6257003432,5.3316571552318e-08
Trailing edge,55,0,14943.7507004897,6.1699200104671e-08
Trailing edge,55,0,14946.8757006362,4.12724160529113e-08
Trailing edge,55,0,14950.0007007826,3.45304766172963e-08
Trailing edge,55,0,14953.1257009291,3.75552257493011e-08
Trailing edge,55,0,14956.2507010756,4.02518287343405e-08
Trailing edge,55,0,14959.3757012221,4.22083750831873e-08
Trailing edge,55,0,14962.5007013686,4.8423258829121e-08
Trailing edge,55,0,14965.6257015151,4.75223864137883e-08
Trailing edge,55,0,14968.7507016616,4.08169325579507e-08
Trailing edge,55,0,14971.875701808,3.47586163089345e-08
Trailing edge,55,0,14975.0007019545,3.47035373394201e-08
Trailing edge,55,0,14978.125702101,3.31694283886751e-08
Trailing edge,55,0,14981.2507022475,4.30966678511491e-08
Trailing edge,55,0,14984.375702394,4.07053536244195e-08
Trailing edge,55,0,14987.5007025405,4.49363672516226e-08
Trailing edge,55,0,14990.6257026869,4.38841854663853e-08
Trailing edge,55,0,14993.7507028334,3.62038677564502e-08
Trailing edge,55,0,14996.8757029799,4.09553639905036e-08
Trailing edge,55,0,15000.0007031264,4.2646230006979e-08
Trailing edge,55,0,15003.1257032729,3.38260046103444e-08
Trailing edge,55,0,15006.2507034194,3.34602891652485e-08
Trailing edge,55,0,15009.3757035659,4.7747206292481e-08
Trailing edge,55,0,15012.5007037123,6.17763337439774e-08
Trailing edge,55,0,15015.6257038588,4.17287071513476e-08
Trailing edge,55,0,15018.7507040053,3.61662676294824e-08
Trailing edge,55,0,15021.8757041518,4.11758570932447e-08
Trailing edge,55,0,15025.0007042983,4.55793601190599e-08
Trailing edge,55,0,15028.1257044448,4.38627724383519e-08
Trailing edge,55,0,15031.2507045912,3.50421194360294e-08
Trailing edge,55,0,15034.3757047377,3.78133651809617e-08
Trailing edge,55,0,15037.5007048842,3.9657370824122e-08
Trailing edge,55,0,15040.6257050307,3.46016191544507e-08
Trailing edge,55,0,15043.7507051772,4.16590720787897e-08
Trailing edge,55,0,15046.8757053237,4.54213657078191e-08
Trailing edge,55,0,15050.0007054702,4.52519811630481e-08
Trailing edge,55,0,15053.1257056166,3.63322493266181e-08
Trailing edge,55,0,15056.2507057631,4.15508185345702e-08
Trailing edge,55,0,15059.3757059096,4.23993741720843e-08
Trailing edge,55,0,15062.5007060561,3.63342956984727e-08
Trailing edge,55,0,15065.6257062026,5.04039749871865e-08
Trailing edge,55,0,15068.7507063491,4.66838440516408e-08
Trailing edge,55,0,15071.8757064956,4.95835535477286e-08
Trailing edge,55,0,15075.000706642,5.32846019985563e-08
Trailing edge,55,0,15078.1257067885,4.83101416842657e-08
Trailing edge,55,0,15081.250706935,4.99837697846535e-08
Trailing edge,55,0,15084.3757070815,4.96484507603871e-08
Trailing edge,55,0,15087.500707228,3.57460477510358e-08
Trailing edge,55,0,15090.6257073745,5.37853271744149e-08
Trailing edge,55,0,15093.7507075209,4.84770883957583e-08
Trailing edge,55,0,15096.8757076674,3.04402997328039e-08
Trailing edge,55,0,15100.0007078139,3.31368878333297e-08
Trailing edge,55,0,15103.1257079604,3.39852445568672e-08
Trailing edge,55,0,15106.2507081069,2.99845590884447e-08
Trailing edge,55,0,15109.3757082534,3.60838605303008e-08
Trailing edge,55,0,15112.5007083999,3.87749931380843e-08
Trailing edge,55,0,15115.6257085463,4.54521281001831e-08
Trailing edge,55,0,15118.7507086928,4.38400539866875e-08
Trailing edge,55,0,15121.8757088393,4.42849043751557e-08
Trailing edge,55,0,15125.0007089858,4.52622220489575e-08
Trailing edge,55,0,15128.1257091323,4.78285503258159e-08
Trailing edge,55,0,15131.2507092788,4.59616299198402e-08
Trailing edge,55,0,15134.3757094252,4.56975506875151e-08
Trailing edge,55,0,15137.5007095717,4.23704241769967e-08
Trailing edge,55,0,15140.6257097182,3.88042026712998e-08
Trailing edge,55,0,15143.7507098647,3.9782090748956e-08
Trailing edge,55,0,15146.8757100112,4.56961811215019e-08
Trailing edge,55,0,15150.0007101577,4.6428454440539e-08
Trailing edge,55,0,15153.1257103042,3.17035610997325e-08
Trailing edge,55,0,15156.2507104506,3.53323136080557e-08
Trailing edge,55,0,15159.3757105971,5.60106023615327e-08
Trailing edge,55,0,15162.5007107436,6.34024076543928e-08
Trailing edge,55,0,15165.6257108901,4.13066867971503e-08
Trailing edge,55,0,15168.7507110366,3.03679555659797e-08
Trailing edge,55,0,15171.8757111831,2.68003331611995e-08
Trailing edge,55,0,15175.0007113295,3.31629750947235e-08
Trailing edge,55,0,15178.125711476,3.97062132101936e-08
Trailing edge,55,0,15181.2507116225,4.22970228000856e-08
Trailing edge,55,0,15184.375711769,3.80225024986651e-08
Trailing edge,55,0,15187.5007119155,3.63542791803952e-08
Trailing edge,55,0,15190.625712062,3.89602912127446e-08
Trailing edge,55,0,15193.7507122085,4.04886378809084e-08
Trailing edge,55,0,15196.8757123549,4.11639133027541e-08
Trailing edge,55,0,15200.0007125014,4.46264149255904e-08
Trailing edge,55,0,15203.1257126479,4.20346534852006e-08
Trailing edge,55,0,15206.2507127944,3.22540820830379e-08
Trailing edge,55,0,15209.3757129409,3.41341917882638e-08
Trailing edge,55,0,15212.5007130874,3.86713383948224e-08
Trailing edge,55,0,15215.6257132338,4.50076792254781e-08
Trailing edge,55,0,15218.7507133803,4.53071786786647e-08
Trailing edge,55,0,15221.8757135268,3.60427752976206e-08
Trailing edge,55,0,15225.0007136733,3.96322371231627e-08
Trailing edge,55,0,15228.1257138198,3.61217842409696e-08
Trailing edge,55,0,15231.2507139663,3.98699064622153e-08
Trailing edge,55,0,15234.3757141128,4.42436544330059e-08
Trailing edge,55,0,15237.5007142592,3.34533162156053e-08
Trailing edge,55,0,15240.6257144057,4.07263731453977e-08
Trailing edge,55,0,15243.7507145522,4.98429977268368e-08
Trailing edge,55,0,15246.8757146987,3.5828670284873e-08
Trailing edge,55,0,15250.0007148452,3.0770371995193e-08
Trailing edge,55,0,15253.1257149917,2.83981194763902e-08
Trailing edge,55,0,15256.2507151381,2.74755234593868e-08
Trailing edge,55,0,15259.3757152846,3.90535813573076e-08
Trailing edge,55,0,15262.5007154311,4.13736954856027e-08
Trailing edge,55,0,15265.6257155776,3.37094476319281e-08
Trailing edge,55,0,15268.7507157241,2.98999119950847e-08
Trailing edge,55,0,15271.8757158706,3.3316040402435e-08
Trailing edge,55,0,15275.0007160171,2.89668241270733e-08
Trailing edge,55,0,15278.1257161635,3.00980480554718e-08
Trailing edge,55,0,15281.25071631,3.45672809497127e-08
Trailing edge,55,0,15284.3757164565,3.05640656826223e-08
Trailing edge,55,0,15287.500716603,3.83031077340737e-08
Trailing edge,55,0,15290.6257167495,3.93904911282235e-08
Trailing edge,55,0,15293.750716896,3.23945622226912e-08
Trailing edge,55,0,15296.8757170424,3.2233182768801e-08
Trailing edge,55,0,15300.0007171889,3.14835593111422e-08
Trailing edge,55,0,15303.1257173354,3.73994372741784e-08
Trailing edge,55,0,15306.2507174819,3.39206587395875e-08
Trailing edge,55,0,15309.3757176284,3.70423203827986e-08
Trailing edge,55,0,15312.5007177749,4.8759743349617e-08
Trailing edge,55,0,15315.6257179214,3.96264400627144e-08
Trailing edge,55,0,15318.7507180678,3.18763863593737e-08
Trailing edge,55,0,15321.8757182143,3.16553503651925e-08
Trailing edge,55,0,15325.0007183608,3.14411967434137e-08
Trailing edge,55,0,15328.1257185073,4.54016524012794e-08
Trailing edge,55,0,15331.2507186538,4.82455327486308e-08
Trailing edge,55,0,15334.3757188003,4.29368732814103e-08
Trailing edge,55,0,15337.5007189467,4.08745673226326e-08
Trailing edge,55,0,15340.6257190932,2.75900086004064e-08
Trailing edge,55,0,15343.7507192397,3.31325649659838e-08
Trailing edge,55,0,15346.8757193862,4.08201379967571e-08
Trailing edge,55,0,15350.0007195327,4.29633860479828e-08
Trailing edge,55,0,15353.1257196792,3.98851912430651e-08
Trailing edge,55,0,15356.2507198257,3.14937294854273e-08
Trailing edge,55,0,15359.3757199721,3.41224754153274e-08
Trailing edge,55,0,15362.5007201186,3.46977911903628e-08
Trailing edge,55,0,15365.6257202651,4.33904244095859e-08
Trailing edge,55,0,15368.7507204116,4.26024335788888e-08
Trailing edge,55,0,15371.8757205581,3.08130781275621e-08
Trailing edge,55,0,15375.0007207046,3.45817787453242e-08
Trailing edge,55,0,15378.125720851,3.04126976209263e-08
Trailing edge,55,0,15381.2507209975,3.31340000560752e-08
Trailing edge,55,0,15384.375721144,3.24651638885842e-08
Trailing edge,55,0,15387.5007212905,2.66709243360441e-08
Trailing edge,55,0,15390.625721437,3.48514256427458e-08
Trailing edge,55,0,15393.7507215835,3.56838184115184e-08
Trailing edge,55,0,15396.87572173,2.7011127661789e-08
Trailing edge,55,0,15400.0007218764,3.05974886388357e-08
Trailing edge,55,0,15403.1257220229,3.690669507188e-08
Trailing edge,55,0,15406.2507221694,3.63505011396797e-08
Trailing edge,55,0,15409.3757223159,3.21343540926668e-08
Trailing edge,55,0,15412.5007224624,3.81847626012888e-08
Trailing edge,55,0,15415.6257226089,4.22102354171948e-08
Trailing edge,55,0,15418.7507227553,3.11248867160741e-08
Trailing edge,55,0,15421.8757229018,2.67068981441966e-08
Trailing edge,55,0,15425.0007230483,3.41323736445659e-08
Trailing edge,55,0,15428.1257231948,3.243408113886e-08
Trailing edge,55,0,15431.2507233413,2.51337621144017e-08
Trailing edge,55,0,15434.3757234878,1.90388229477173e-08
Trailing edge,55,0,15437.5007236343,3.03786049699292e-08
Trailing edge,55,0,15440.6257237807,3.69427976691177e-08
Trailing edge,55,0,15443.7507239272,3.13234299678834e-08
Trailing edge,55,0,15446.8757240737,3.45949175969833e-08
Trailing edge,55,0,15450.0007242202,3.395307635603e-08
Trailing edge,55,0,15453.1257243667,2.9771505172777e-08
Trailing edge,55,0,15456.2507245132,2.37600089970414e-08
Trailing edge,55,0,15459.3757246597,3.3821831331187e-08
Trailing edge,55,0,15462.5007248061,4.580415955024e-08
Trailing edge,55,0,15465.6257249526,3.75928019207814e-08
Trailing edge,55,0,15468.7507250991,3.01644327606042e-08
Trailing edge,55,0,15471.8757252456,2.57124377117359e-08
Trailing edge,55,0,15475.0007253921,3.63629816515855e-08
Trailing edge,55,0,15478.1257255386,4.53619641222334e-08
Trailing edge,55,0,15481.250725685,3.02009766700039e-08
Trailing edge,55,0,15484.3757258315,2.79244596754098e-08
Trailing edge,55,0,15487.500725978,3.64257409211848e-08
Trailing edge,55,0,15490.6257261245,3.97827540790591e-08
Trailing edge,55,0,15493.750726271,4.55811323896513e-08
